qtr,lefttime,score,yrdln,cover,season,week,team
4,492.0,7,5.0,-1.0,2014,2,DET
4,492.0,7,1.0,-1.0,2014,2,DET
4,455.0,7,5.0,-1.0,2014,2,DET
4,450.0,7,2.0,-1.0,2014,2,DET
4,446.0,7,65.0,-1.0,2014,2,DET
4,446.0,7,2.0,-1.0,2014,2,DET
4,436.0,7,33.0,-1.0,2014,2,DET
4,411.0,7,23.0,-1.0,2014,2,DET
4,368.0,7,21.0,-1.0,2014,2,DET
4,324.0,7,18.0,-1.0,2014,2,DET
4,290.0,7,20.0,-1.0,2014,2,DET
4,285.0,7,20.0,-1.0,2014,2,DET
4,285.0,7,65.0,-1.0,2014,2,DET
4,280.0,7,20.0,-1.0,2014,2,DET
4,268.0,7,43.0,-1.0,2014,2,DET
4,263.0,7,43.0,-1.0,2014,2,DET
4,258.0,7,38.0,-1.0,2014,2,DET
4,216.0,7,33.0,-1.0,2014,2,DET
4,209.0,7,77.0,-1.0,2014,2,DET
4,202.0,7,77.0,-1.0,2014,2,DET
4,202.0,7,73.0,-1.0,2014,2,DET
4,196.0,7,78.0,-1.0,2014,2,DET
4,196.0,7,78.0,-1.0,2014,2,DET
4,191.0,7,72.0,-1.0,2014,2,DET
4,191.0,7,72.0,-1.0,2014,2,DET
4,183.0,7,27.0,-1.0,2014,2,DET
4,178.0,7,27.0,-1.0,2014,2,DET
4,150.0,7,41.0,-1.0,2014,2,DET
4,143.0,7,53.0,-1.0,2014,2,DET
4,139.0,7,53.0,-1.0,2014,2,DET
4,120.0,7,40.0,-1.0,2014,2,DET
4,120.0,7,40.0,-1.0,2014,2,DET
4,82.0,7,59.0,-1.0,2014,2,DET
4,59.0,7,67.0,-1.0,2014,2,DET
4,34.0,7,70.0,-1.0,2014,2,DET
4,29.0,7,70.0,-1.0,2014,2,DET
4,21.0,7,70.0,-1.0,2014,2,DET
4,9.0,7,76.0,-1.0,2014,2,DET
4,0.0,7,76.0,-1.0,2014,2,DET
1,3600.0,0,35.0,1.0,2014,2,CIN
1,3594.0,0,68.0,1.0,2014,2,CIN
1,3555.0,0,66.0,1.0,2014,2,CIN
1,3515.0,0,58.0,1.0,2014,2,CIN
1,3473.0,0,57.0,1.0,2014,2,CIN
1,3433.0,0,55.0,1.0,2014,2,CIN
1,3423.0,0,60.0,1.0,2014,2,CIN
1,3384.0,0,55.0,1.0,2014,2,CIN
1,3376.0,0,18.0,1.0,2014,2,CIN
1,3349.0,0,28.0,1.0,2014,2,CIN
1,3312.0,0,37.0,1.0,2014,2,CIN
1,3281.0,0,35.0,1.0,2014,2,CIN
1,3275.0,0,40.0,1.0,2014,2,CIN
1,3229.0,0,58.0,1.0,2014,2,CIN
1,3194.0,0,61.0,1.0,2014,2,CIN
1,3164.0,0,71.0,1.0,2014,2,CIN
1,3123.0,0,73.0,1.0,2014,2,CIN
1,3104.0,0,80.0,1.0,2014,2,CIN
1,3065.0,0,83.0,1.0,2014,2,CIN
1,3033.0,0,87.0,1.0,2014,2,CIN
1,3028.0,0,87.0,1.0,2014,2,CIN
1,3023.0,3,87.0,1.0,2014,2,CIN
1,3019.0,3,35.0,1.0,2014,2,CIN
1,3013.0,3,68.0,1.0,2014,2,CIN
1,2977.0,3,65.0,1.0,2014,2,CIN
1,2937.0,3,60.0,1.0,2014,2,CIN
1,2923.0,3,55.0,1.0,2014,2,CIN
1,2885.0,3,43.0,1.0,2014,2,CIN
1,2856.0,3,40.0,1.0,2014,2,CIN
1,2827.0,3,31.0,1.0,2014,2,CIN
1,2784.0,3,28.0,1.0,2014,2,CIN
1,2778.0,3,28.0,1.0,2014,2,CIN
1,2778.0,3,28.0,1.0,2014,2,CIN
1,2773.0,3,28.0,1.0,2014,2,CIN
1,2773.0,3,28.0,1.0,2014,2,CIN
1,2768.0,3,65.0,1.0,2014,2,CIN
1,2763.0,3,26.0,1.0,2014,2,CIN
1,2753.0,3,76.0,1.0,2014,2,CIN
1,2718.0,3,77.0,1.0,2014,2,CIN
1,2700.0,3,77.0,1.0,2014,2,CIN
2,2700.0,3,80.0,1.0,2014,2,CIN
2,2695.0,3,80.0,1.0,2014,2,CIN
2,2690.0,3,72.0,1.0,2014,2,CIN
2,2656.0,3,68.0,1.0,2014,2,CIN
2,2614.0,3,68.0,1.0,2014,2,CIN
2,2610.0,3,68.0,1.0,2014,2,CIN
2,2600.0,3,15.0,1.0,2014,2,CIN
2,2561.0,3,20.0,1.0,2014,2,CIN
2,2554.0,3,20.0,1.0,2014,2,CIN
2,2513.0,3,36.0,1.0,2014,2,CIN
2,2482.0,3,41.0,1.0,2014,2,CIN
2,2466.0,3,65.0,1.0,2014,2,CIN
2,2421.0,3,65.0,1.0,2014,2,CIN
2,2414.0,3,65.0,1.0,2014,2,CIN
2,2383.0,3,69.0,1.0,2014,2,CIN
2,2377.0,3,61.0,1.0,2014,2,CIN
2,2344.0,3,48.0,1.0,2014,2,CIN
2,2335.0,3,48.0,1.0,2014,2,CIN
2,2293.0,3,58.0,1.0,2014,2,CIN
2,2259.0,3,47.0,1.0,2014,2,CIN
2,2251.0,3,9.0,1.0,2014,2,CIN
2,2216.0,3,12.0,1.0,2014,2,CIN
2,2184.0,3,21.0,1.0,2014,2,CIN
2,2146.0,3,24.0,1.0,2014,2,CIN
2,2098.0,3,70.0,1.0,2014,2,CIN
2,2069.0,3,83.0,1.0,2014,2,CIN
2,2038.0,3,92.0,1.0,2014,2,CIN
2,1996.0,3,91.0,1.0,2014,2,CIN
2,1966.0,3,96.0,1.0,2014,2,CIN
2,1935.0,9,96.0,1.0,2014,2,CIN
2,1931.0,9,35.0,1.0,2014,2,CIN
2,1931.0,10,98.0,1.0,2014,2,CIN
2,1926.0,10,89.0,1.0,2014,2,CIN
2,1919.0,10,89.0,1.0,2014,2,CIN
2,1919.0,10,88.0,1.0,2014,2,CIN
2,1908.0,10,88.0,1.0,2014,2,CIN
2,1900.0,10,68.0,1.0,2014,2,CIN
2,1880.0,10,62.0,1.0,2014,2,CIN
2,1875.0,10,62.0,1.0,2014,2,CIN
2,1866.0,10,62.0,1.0,2014,2,CIN
2,1851.0,10,43.0,1.0,2014,2,CIN
2,1844.0,10,42.0,1.0,2014,2,CIN
2,1844.0,10,42.0,1.0,2014,2,CIN
2,1837.0,10,68.0,1.0,2014,2,CIN
2,1832.0,10,58.0,1.0,2014,2,CIN
2,1810.0,10,62.0,1.0,2014,2,CIN
2,1806.0,10,62.0,1.0,2014,2,CIN
2,1801.0,10,62.0,1.0,2014,2,CIN
2,1801.0,10,62.0,1.0,2014,2,CIN
2,1801.0,10,63.0,1.0,2014,2,CIN
3,1800.0,10,20.0,1.0,2014,2,CIN
3,1800.0,10,65.0,1.0,2014,2,CIN
3,1769.0,10,25.0,1.0,2014,2,CIN
3,1735.0,10,22.0,1.0,2014,2,CIN
3,1730.0,10,22.0,1.0,2014,2,CIN
3,1719.0,10,64.0,1.0,2014,2,CIN
3,1685.0,10,64.0,1.0,2014,2,CIN
3,1643.0,10,57.0,1.0,2014,2,CIN
3,1639.0,10,57.0,1.0,2014,2,CIN
3,1630.0,10,20.0,1.0,2014,2,CIN
3,1611.0,10,23.0,1.0,2014,2,CIN
3,1569.0,16,24.0,1.0,2014,2,CIN
3,1558.0,17,98.0,1.0,2014,2,CIN
3,1558.0,17,35.0,1.0,2014,2,CIN
3,1552.0,17,71.0,1.0,2014,2,CIN
3,1542.0,17,57.0,1.0,2014,2,CIN
3,1505.0,17,58.0,1.0,2014,2,CIN
3,1466.0,17,77.0,1.0,2014,2,CIN
3,1438.0,17,80.0,1.0,2014,2,CIN
3,1399.0,17,82.0,1.0,2014,2,CIN
3,1366.0,17,90.0,1.0,2014,2,CIN
3,1330.0,17,95.0,1.0,2014,2,CIN
3,1292.0,23,99.0,1.0,2014,2,CIN
3,1288.0,24,98.0,1.0,2014,2,CIN
3,1288.0,24,35.0,1.0,2014,2,CIN
3,1288.0,24,80.0,1.0,2014,2,CIN
3,1251.0,24,76.0,1.0,2014,2,CIN
3,1209.0,24,71.0,1.0,2014,2,CIN
3,1176.0,24,69.0,1.0,2014,2,CIN
3,1154.0,24,50.0,1.0,2014,2,CIN
3,1139.0,24,60.0,1.0,2014,2,CIN
3,1113.0,24,48.0,1.0,2014,2,CIN
3,1092.0,24,42.0,1.0,2014,2,CIN
3,1073.0,24,34.0,1.0,2014,2,CIN
3,1048.0,24,28.0,1.0,2014,2,CIN
3,1009.0,24,21.0,1.0,2014,2,CIN
3,999.0,24,16.0,1.0,2014,2,CIN
3,967.0,24,20.0,1.0,2014,2,CIN
3,930.0,24,32.0,1.0,2014,2,CIN
3,900.0,24,32.0,1.0,2014,2,CIN
4,900.0,24,38.0,1.0,2014,2,CIN
4,890.0,24,38.0,1.0,2014,2,CIN
4,855.0,24,47.0,1.0,2014,2,CIN
4,810.0,24,48.0,1.0,2014,2,CIN
4,803.0,24,48.0,1.0,2014,2,CIN
4,782.0,24,45.0,1.0,2014,2,CIN
4,765.0,24,40.0,1.0,2014,2,CIN
4,754.0,24,77.0,1.0,2014,2,CIN
4,722.0,24,74.0,1.0,2014,2,CIN
4,694.0,24,64.0,1.0,2014,2,CIN
4,661.0,24,59.0,1.0,2014,2,CIN
4,624.0,24,35.0,1.0,2014,2,CIN
4,589.0,24,20.0,1.0,2014,2,CIN
4,584.0,24,20.0,1.0,2014,2,CIN
4,576.0,24,29.0,1.0,2014,2,CIN
4,559.0,24,29.0,1.0,2014,2,CIN
4,559.0,24,24.0,1.0,2014,2,CIN
4,548.0,24,24.0,1.0,2014,2,CIN
4,521.0,24,14.0,1.0,2014,2,CIN
4,515.0,24,50.0,1.0,2014,2,CIN
4,515.0,24,65.0,1.0,2014,2,CIN
4,515.0,24,65.0,1.0,2014,2,CIN
4,515.0,24,2.0,1.0,2014,2,CIN
4,513.0,24,41.0,1.0,2014,2,CIN
4,474.0,24,45.0,1.0,2014,2,CIN
4,428.0,24,48.0,1.0,2014,2,CIN
4,384.0,24,50.0,1.0,2014,2,CIN
4,372.0,24,99.0,1.0,2014,2,CIN
4,329.0,24,98.0,1.0,2014,2,CIN
4,293.0,24,88.0,1.0,2014,2,CIN
4,287.0,24,88.0,1.0,2014,2,CIN
4,284.0,24,88.0,1.0,2014,2,CIN
4,278.0,24,93.0,1.0,2014,2,CIN
4,278.0,24,88.0,1.0,2014,2,CIN
4,269.0,24,47.0,1.0,2014,2,CIN
4,259.0,24,47.0,1.0,2014,2,CIN
4,259.0,24,52.0,1.0,2014,2,CIN
4,216.0,24,58.0,1.0,2014,2,CIN
4,208.0,24,60.0,1.0,2014,2,CIN
4,208.0,24,60.0,1.0,2014,2,CIN
4,200.0,24,60.0,1.0,2014,2,CIN
4,200.0,24,64.0,1.0,2014,2,CIN
4,151.0,24,59.0,1.0,2014,2,CIN
4,151.0,24,64.0,1.0,2014,2,CIN
4,138.0,24,96.0,1.0,2014,2,CIN
4,123.0,24,87.0,1.0,2014,2,CIN
4,116.0,24,71.0,1.0,2014,2,CIN
4,116.0,24,71.0,1.0,2014,2,CIN
4,110.0,24,86.0,1.0,2014,2,CIN
4,84.0,24,82.0,1.0,2014,2,CIN
4,62.0,24,64.0,1.0,2014,2,CIN
4,55.0,24,59.0,1.0,2014,2,CIN
4,47.0,24,59.0,1.0,2014,2,CIN
4,42.0,24,74.0,1.0,2014,2,CIN
4,35.0,24,74.0,1.0,2014,2,CIN
4,24.0,24,71.0,1.0,2014,2,CIN
4,0.0,24,71.0,1.0,2014,2,CIN
1,3600.0,0,65.0,-1.0,2014,2,ATL
1,3594.0,0,32.0,-1.0,2014,2,ATL
1,3555.0,0,34.0,-1.0,2014,2,ATL
1,3515.0,0,42.0,-1.0,2014,2,ATL
1,3473.0,0,43.0,-1.0,2014,2,ATL
1,3433.0,0,45.0,-1.0,2014,2,ATL
1,3423.0,0,40.0,-1.0,2014,2,ATL
1,3384.0,0,45.0,-1.0,2014,2,ATL
1,3376.0,0,82.0,-1.0,2014,2,ATL
1,3349.0,0,72.0,-1.0,2014,2,ATL
1,3312.0,0,63.0,-1.0,2014,2,ATL
1,3281.0,0,65.0,-1.0,2014,2,ATL
1,3275.0,0,60.0,-1.0,2014,2,ATL
1,3229.0,0,42.0,-1.0,2014,2,ATL
1,3194.0,0,39.0,-1.0,2014,2,ATL
1,3164.0,0,29.0,-1.0,2014,2,ATL
1,3123.0,0,27.0,-1.0,2014,2,ATL
1,3104.0,0,20.0,-1.0,2014,2,ATL
1,3065.0,0,17.0,-1.0,2014,2,ATL
1,3033.0,0,13.0,-1.0,2014,2,ATL
1,3028.0,0,13.0,-1.0,2014,2,ATL
1,3023.0,0,13.0,-1.0,2014,2,ATL
1,3019.0,0,65.0,-1.0,2014,2,ATL
1,3013.0,0,32.0,-1.0,2014,2,ATL
1,2977.0,0,35.0,-1.0,2014,2,ATL
1,2937.0,0,40.0,-1.0,2014,2,ATL
1,2923.0,0,45.0,-1.0,2014,2,ATL
1,2885.0,0,57.0,-1.0,2014,2,ATL
1,2856.0,0,60.0,-1.0,2014,2,ATL
1,2827.0,0,69.0,-1.0,2014,2,ATL
1,2784.0,0,72.0,-1.0,2014,2,ATL
1,2778.0,0,72.0,-1.0,2014,2,ATL
1,2778.0,0,72.0,-1.0,2014,2,ATL
1,2773.0,3,72.0,-1.0,2014,2,ATL
1,2773.0,3,72.0,-1.0,2014,2,ATL
1,2768.0,3,35.0,-1.0,2014,2,ATL
1,2763.0,3,74.0,-1.0,2014,2,ATL
1,2753.0,3,24.0,-1.0,2014,2,ATL
1,2718.0,3,23.0,-1.0,2014,2,ATL
1,2700.0,3,23.0,-1.0,2014,2,ATL
2,2700.0,3,20.0,-1.0,2014,2,ATL
2,2695.0,3,20.0,-1.0,2014,2,ATL
2,2690.0,3,28.0,-1.0,2014,2,ATL
2,2656.0,3,32.0,-1.0,2014,2,ATL
2,2614.0,3,32.0,-1.0,2014,2,ATL
2,2610.0,3,32.0,-1.0,2014,2,ATL
2,2600.0,3,85.0,-1.0,2014,2,ATL
2,2561.0,3,80.0,-1.0,2014,2,ATL
2,2554.0,3,80.0,-1.0,2014,2,ATL
2,2513.0,3,64.0,-1.0,2014,2,ATL
2,2482.0,3,59.0,-1.0,2014,2,ATL
2,2466.0,3,35.0,-1.0,2014,2,ATL
2,2421.0,3,35.0,-1.0,2014,2,ATL
2,2414.0,3,35.0,-1.0,2014,2,ATL
2,2383.0,3,31.0,-1.0,2014,2,ATL
2,2377.0,3,39.0,-1.0,2014,2,ATL
2,2344.0,3,52.0,-1.0,2014,2,ATL
2,2335.0,3,52.0,-1.0,2014,2,ATL
2,2293.0,3,42.0,-1.0,2014,2,ATL
2,2259.0,3,53.0,-1.0,2014,2,ATL
2,2251.0,3,91.0,-1.0,2014,2,ATL
2,2216.0,3,88.0,-1.0,2014,2,ATL
2,2184.0,3,79.0,-1.0,2014,2,ATL
2,2146.0,3,76.0,-1.0,2014,2,ATL
2,2098.0,3,30.0,-1.0,2014,2,ATL
2,2069.0,3,17.0,-1.0,2014,2,ATL
2,2038.0,3,8.0,-1.0,2014,2,ATL
2,1996.0,3,9.0,-1.0,2014,2,ATL
2,1966.0,3,4.0,-1.0,2014,2,ATL
2,1935.0,3,4.0,-1.0,2014,2,ATL
2,1931.0,3,65.0,-1.0,2014,2,ATL
2,1931.0,3,2.0,-1.0,2014,2,ATL
2,1926.0,3,11.0,-1.0,2014,2,ATL
2,1919.0,3,11.0,-1.0,2014,2,ATL
2,1919.0,3,12.0,-1.0,2014,2,ATL
2,1908.0,3,12.0,-1.0,2014,2,ATL
2,1900.0,3,32.0,-1.0,2014,2,ATL
2,1880.0,3,38.0,-1.0,2014,2,ATL
2,1875.0,3,38.0,-1.0,2014,2,ATL
2,1866.0,3,38.0,-1.0,2014,2,ATL
2,1851.0,3,57.0,-1.0,2014,2,ATL
2,1844.0,3,58.0,-1.0,2014,2,ATL
2,1844.0,3,58.0,-1.0,2014,2,ATL
2,1837.0,3,32.0,-1.0,2014,2,ATL
2,1832.0,3,42.0,-1.0,2014,2,ATL
2,1810.0,3,38.0,-1.0,2014,2,ATL
2,1806.0,3,38.0,-1.0,2014,2,ATL
2,1801.0,3,38.0,-1.0,2014,2,ATL
2,1801.0,3,38.0,-1.0,2014,2,ATL
2,1801.0,3,37.0,-1.0,2014,2,ATL
3,1800.0,3,80.0,-1.0,2014,2,ATL
3,1800.0,3,35.0,-1.0,2014,2,ATL
3,1769.0,3,75.0,-1.0,2014,2,ATL
3,1735.0,3,78.0,-1.0,2014,2,ATL
3,1730.0,3,78.0,-1.0,2014,2,ATL
3,1719.0,3,36.0,-1.0,2014,2,ATL
3,1685.0,3,36.0,-1.0,2014,2,ATL
3,1643.0,3,43.0,-1.0,2014,2,ATL
3,1639.0,3,43.0,-1.0,2014,2,ATL
3,1630.0,3,80.0,-1.0,2014,2,ATL
3,1611.0,3,77.0,-1.0,2014,2,ATL
3,1569.0,3,76.0,-1.0,2014,2,ATL
3,1558.0,3,2.0,-1.0,2014,2,ATL
3,1558.0,3,65.0,-1.0,2014,2,ATL
3,1552.0,3,29.0,-1.0,2014,2,ATL
3,1542.0,3,43.0,-1.0,2014,2,ATL
3,1505.0,3,42.0,-1.0,2014,2,ATL
3,1466.0,3,23.0,-1.0,2014,2,ATL
3,1438.0,3,20.0,-1.0,2014,2,ATL
3,1399.0,3,18.0,-1.0,2014,2,ATL
3,1366.0,3,10.0,-1.0,2014,2,ATL
3,1330.0,3,5.0,-1.0,2014,2,ATL
3,1292.0,3,1.0,-1.0,2014,2,ATL
3,1288.0,3,2.0,-1.0,2014,2,ATL
3,1288.0,3,65.0,-1.0,2014,2,ATL
3,1288.0,3,20.0,-1.0,2014,2,ATL
3,1251.0,3,24.0,-1.0,2014,2,ATL
3,1209.0,3,29.0,-1.0,2014,2,ATL
3,1176.0,3,31.0,-1.0,2014,2,ATL
3,1154.0,3,50.0,-1.0,2014,2,ATL
3,1139.0,3,40.0,-1.0,2014,2,ATL
3,1113.0,3,52.0,-1.0,2014,2,ATL
3,1092.0,3,58.0,-1.0,2014,2,ATL
3,1073.0,3,66.0,-1.0,2014,2,ATL
3,1048.0,3,72.0,-1.0,2014,2,ATL
3,1009.0,3,79.0,-1.0,2014,2,ATL
3,999.0,3,84.0,-1.0,2014,2,ATL
3,967.0,3,80.0,-1.0,2014,2,ATL
3,930.0,3,68.0,-1.0,2014,2,ATL
3,900.0,3,68.0,-1.0,2014,2,ATL
4,900.0,3,62.0,-1.0,2014,2,ATL
4,890.0,3,62.0,-1.0,2014,2,ATL
4,855.0,3,53.0,-1.0,2014,2,ATL
4,810.0,3,52.0,-1.0,2014,2,ATL
4,803.0,3,52.0,-1.0,2014,2,ATL
4,782.0,3,55.0,-1.0,2014,2,ATL
4,765.0,3,60.0,-1.0,2014,2,ATL
4,754.0,3,23.0,-1.0,2014,2,ATL
4,722.0,3,26.0,-1.0,2014,2,ATL
4,694.0,3,36.0,-1.0,2014,2,ATL
4,661.0,3,41.0,-1.0,2014,2,ATL
4,624.0,3,65.0,-1.0,2014,2,ATL
4,589.0,3,80.0,-1.0,2014,2,ATL
4,584.0,3,80.0,-1.0,2014,2,ATL
4,576.0,3,71.0,-1.0,2014,2,ATL
4,559.0,3,71.0,-1.0,2014,2,ATL
4,559.0,3,76.0,-1.0,2014,2,ATL
4,548.0,3,76.0,-1.0,2014,2,ATL
4,521.0,9,86.0,-1.0,2014,2,ATL
4,515.0,9,50.0,-1.0,2014,2,ATL
4,515.0,9,35.0,-1.0,2014,2,ATL
4,515.0,9,35.0,-1.0,2014,2,ATL
4,515.0,10,98.0,-1.0,2014,2,ATL
4,513.0,10,59.0,-1.0,2014,2,ATL
4,474.0,10,55.0,-1.0,2014,2,ATL
4,428.0,10,52.0,-1.0,2014,2,ATL
4,384.0,10,50.0,-1.0,2014,2,ATL
4,372.0,10,1.0,-1.0,2014,2,ATL
4,329.0,10,2.0,-1.0,2014,2,ATL
4,293.0,10,12.0,-1.0,2014,2,ATL
4,287.0,10,12.0,-1.0,2014,2,ATL
4,284.0,10,12.0,-1.0,2014,2,ATL
4,278.0,10,7.0,-1.0,2014,2,ATL
4,278.0,10,12.0,-1.0,2014,2,ATL
4,269.0,10,53.0,-1.0,2014,2,ATL
4,259.0,10,53.0,-1.0,2014,2,ATL
4,259.0,10,48.0,-1.0,2014,2,ATL
4,216.0,10,42.0,-1.0,2014,2,ATL
4,208.0,10,40.0,-1.0,2014,2,ATL
4,208.0,10,40.0,-1.0,2014,2,ATL
4,200.0,10,40.0,-1.0,2014,2,ATL
4,200.0,10,36.0,-1.0,2014,2,ATL
4,151.0,10,41.0,-1.0,2014,2,ATL
4,151.0,10,36.0,-1.0,2014,2,ATL
4,138.0,10,4.0,-1.0,2014,2,ATL
4,123.0,10,13.0,-1.0,2014,2,ATL
4,116.0,10,29.0,-1.0,2014,2,ATL
4,116.0,10,29.0,-1.0,2014,2,ATL
4,110.0,10,14.0,-1.0,2014,2,ATL
4,84.0,10,18.0,-1.0,2014,2,ATL
4,62.0,10,36.0,-1.0,2014,2,ATL
4,55.0,10,41.0,-1.0,2014,2,ATL
4,47.0,10,41.0,-1.0,2014,2,ATL
4,42.0,10,26.0,-1.0,2014,2,ATL
4,35.0,10,26.0,-1.0,2014,2,ATL
4,24.0,10,29.0,-1.0,2014,2,ATL
4,0.0,10,29.0,-1.0,2014,2,ATL
1,3600.0,0,20.0,-1.0,2014,2,NO
1,3600.0,0,65.0,-1.0,2014,2,NO
1,3561.0,0,20.0,-1.0,2014,2,NO
1,3557.0,0,20.0,-1.0,2014,2,NO
1,3522.0,0,21.0,-1.0,2014,2,NO
1,3515.0,0,65.0,-1.0,2014,2,NO
1,3480.0,0,61.0,-1.0,2014,2,NO
1,3455.0,0,51.0,-1.0,2014,2,NO
1,3431.0,0,50.0,-1.0,2014,2,NO
1,3397.0,0,47.0,-1.0,2014,2,NO
1,3393.0,0,47.0,-1.0,2014,2,NO
1,3386.0,0,8.0,-1.0,2014,2,NO
1,3339.0,0,8.0,-1.0,2014,2,NO
1,3338.0,0,1.0,-1.0,2014,2,NO
1,3292.0,0,6.0,-1.0,2014,2,NO
1,3287.0,0,6.0,-1.0,2014,2,NO
1,3275.0,0,51.0,-1.0,2014,2,NO
1,3257.0,0,47.0,-1.0,2014,2,NO
1,3228.0,0,36.0,-1.0,2014,2,NO
1,3219.0,0,36.0,-1.0,2014,2,NO
1,3189.0,0,33.0,-1.0,2014,2,NO
1,3182.0,0,14.0,-1.0,2014,2,NO
1,3180.0,0,14.0,-1.0,2014,2,NO
1,3142.0,0,16.0,-1.0,2014,2,NO
1,3102.0,0,5.0,-1.0,2014,2,NO
1,3062.0,0,3.0,-1.0,2014,2,NO
1,3059.0,0,65.0,-1.0,2014,2,NO
1,3059.0,0,2.0,-1.0,2014,2,NO
1,3056.0,0,12.0,-1.0,2014,2,NO
1,3029.0,0,18.0,-1.0,2014,2,NO
1,3001.0,0,21.0,-1.0,2014,2,NO
1,2967.0,0,23.0,-1.0,2014,2,NO
1,2930.0,0,27.0,-1.0,2014,2,NO
1,2925.0,0,22.0,-1.0,2014,2,NO
1,2925.0,0,22.0,-1.0,2014,2,NO
1,2925.0,0,27.0,-1.0,2014,2,NO
1,2919.0,0,22.0,-1.0,2014,2,NO
1,2911.0,0,58.0,-1.0,2014,2,NO
1,2899.0,0,43.0,-1.0,2014,2,NO
1,2866.0,0,45.0,-1.0,2014,2,NO
1,2860.0,0,45.0,-1.0,2014,2,NO
1,2816.0,0,32.0,-1.0,2014,2,NO
1,2811.0,0,32.0,-1.0,2014,2,NO
1,2793.0,0,26.0,-1.0,2014,2,NO
1,2789.0,0,26.0,-1.0,2014,2,NO
1,2783.0,0,21.0,-1.0,2014,2,NO
1,2778.0,0,21.0,-1.0,2014,2,NO
1,2740.0,0,19.0,-1.0,2014,2,NO
1,2705.0,0,14.0,-1.0,2014,2,NO
2,2700.0,0,65.0,-1.0,2014,2,NO
2,2700.0,0,20.0,-1.0,2014,2,NO
2,2664.0,0,29.0,-1.0,2014,2,NO
2,2633.0,0,35.0,-1.0,2014,2,NO
2,2586.0,0,40.0,-1.0,2014,2,NO
2,2580.0,0,40.0,-1.0,2014,2,NO
2,2538.0,0,44.0,-1.0,2014,2,NO
2,2531.0,0,89.0,-1.0,2014,2,NO
2,2497.0,0,85.0,-1.0,2014,2,NO
2,2463.0,0,80.0,-1.0,2014,2,NO
2,2420.0,0,75.0,-1.0,2014,2,NO
2,2413.0,0,75.0,-1.0,2014,2,NO
2,2376.0,0,69.0,-1.0,2014,2,NO
2,2331.0,0,66.0,-1.0,2014,2,NO
2,2324.0,0,18.0,-1.0,2014,2,NO
2,2298.0,0,29.0,-1.0,2014,2,NO
2,2284.0,0,83.0,-1.0,2014,2,NO
2,2284.0,0,88.0,-1.0,2014,2,NO
2,2284.0,0,55.0,-1.0,2014,2,NO
2,2193.0,0,91.0,-1.0,2014,2,NO
2,2152.0,0,92.0,-1.0,2014,2,NO
2,2120.0,0,92.0,-1.0,2014,2,NO
2,2120.0,3,91.0,-1.0,2014,2,NO
2,2116.0,3,35.0,-1.0,2014,2,NO
2,2116.0,3,80.0,-1.0,2014,2,NO
2,2112.0,3,80.0,-1.0,2014,2,NO
2,2071.0,3,78.0,-1.0,2014,2,NO
2,2065.0,3,78.0,-1.0,2014,2,NO
2,2052.0,3,32.0,-1.0,2014,2,NO
2,2017.0,3,44.0,-1.0,2014,2,NO
2,2005.0,3,65.0,-1.0,2014,2,NO
2,2001.0,3,15.0,-1.0,2014,2,NO
2,1959.0,3,38.0,-1.0,2014,2,NO
2,1923.0,3,42.0,-1.0,2014,2,NO
2,1916.0,3,51.0,-1.0,2014,2,NO
2,1916.0,3,56.0,-1.0,2014,2,NO
2,1916.0,3,56.0,-1.0,2014,2,NO
2,1892.0,3,57.0,-1.0,2014,2,NO
2,1867.0,3,62.0,-1.0,2014,2,NO
2,1844.0,3,68.0,-1.0,2014,2,NO
2,1829.0,3,81.0,-1.0,2014,2,NO
2,1829.0,3,81.0,-1.0,2014,2,NO
2,1824.0,3,81.0,-1.0,2014,2,NO
2,1809.0,3,91.0,-1.0,2014,2,NO
2,1808.0,9,91.0,-1.0,2014,2,NO
2,1808.0,9,91.0,-1.0,2014,2,NO
2,1803.0,9,35.0,-1.0,2014,2,NO
2,1803.0,10,98.0,-1.0,2014,2,NO
2,1800.0,10,98.0,-1.0,2014,2,NO
3,1800.0,10,35.0,-1.0,2014,2,NO
3,1796.0,10,85.0,-1.0,2014,2,NO
3,1772.0,10,76.0,-1.0,2014,2,NO
3,1750.0,10,75.0,-1.0,2014,2,NO
3,1747.0,10,75.0,-1.0,2014,2,NO
3,1710.0,10,72.0,-1.0,2014,2,NO
3,1680.0,10,82.0,-1.0,2014,2,NO
3,1676.0,10,82.0,-1.0,2014,2,NO
3,1669.0,10,43.0,-1.0,2014,2,NO
3,1639.0,10,49.0,-1.0,2014,2,NO
3,1634.0,10,49.0,-1.0,2014,2,NO
3,1607.0,10,64.0,-1.0,2014,2,NO
3,1561.0,10,77.0,-1.0,2014,2,NO
3,1530.0,10,92.0,-1.0,2014,2,NO
3,1487.0,10,94.0,-1.0,2014,2,NO
3,1476.0,10,94.0,-1.0,2014,2,NO
3,1476.0,16,99.0,-1.0,2014,2,NO
3,1472.0,17,98.0,-1.0,2014,2,NO
3,1472.0,17,80.0,-1.0,2014,2,NO
3,1472.0,17,35.0,-1.0,2014,2,NO
3,1446.0,17,71.0,-1.0,2014,2,NO
3,1419.0,17,69.0,-1.0,2014,2,NO
3,1394.0,17,72.0,-1.0,2014,2,NO
3,1386.0,17,72.0,-1.0,2014,2,NO
3,1366.0,17,56.0,-1.0,2014,2,NO
