TimeSecsClass,p1,p2,p3,p4,DownClass,yrdline100Class,FavScoreDiffClass
52,0.42454013377926425,0.4200592616402179,0.4704118530872654,0.4903966618633724,3,10,7
52,0.4273504273504274,0.33774692320835353,0.4067510897247877,0.4872084752140833,4,10,7
53,0.40206957642132396,0.45618292638736135,0.4670188406833608,0.5092896223742863,1,10,7
53,0.578519540229885,0.43048392836355476,0.5050304223734332,0.4648702237726792,2,10,7
53,0.33333333333333315,0.37404491474488255,0.47534791617930583,0.42045082517107213,3,10,7
53,0.3407738095238094,0.43311415676968423,0.4088115320451593,0.376031426569465,4,10,7
54,0.45923818012053313,0.4275317784526693,0.472951225863028,0.4392338790471813,1,10,7
54,0.3955819881053525,0.42678958761813846,0.5108711680681942,0.42936930565868725,2,10,7
54,0.4487673343605547,0.45650199185979917,0.48028397927134625,0.4195047322701932,3,10,7
54,0.4012345679012346,0.41834486586794384,0.41087197436553097,0.40964015888169913,4,10,7
55,0.4589653198740796,0.41788606725656346,0.47888361104269517,0.4691224798982374,1,10,7
55,0.42000746547219103,0.4103313784616181,0.5167119137629552,0.42086934933963693,2,10,7
55,0.34525939177101966,0.41513872537924185,0.48522004236338667,0.3726162187810365,3,10,7
55,0.36363636363636376,0.42954435580236805,0.4129324166859026,0.32436308822243604,4,10,7
56,0.47715676185575867,0.4376860315260654,0.4848159962223623,0.5023572458991334,1,10,7
56,0.5352370602913954,0.4266530066043455,0.5225526594577163,0.5157110875456581,2,10,7
56,0.6111111111111112,0.48655161361916505,0.4901561054554271,0.5290649291921826,3,10,7
56,0.3333333333333333,0.48276728716959477,0.4149928590062742,0.5424187708387072,4,10,7
57,0.5706105422828974,0.44294137255604027,0.4907483814020295,0.6021020373961549,1,10,7
57,0.7000000000000002,0.4589834714392081,0.5283934051524773,0.5916421269362444,2,10,7
57,0.42857142857142855,0.43981040174753616,0.4950921685474675,0.5811822164763341,3,10,7
57,0.5000000000000001,0.4458135842974823,0.4170533013266458,0.5707223060164236,4,10,7
58,0.5845648604269293,0.5107476436576145,0.49668076658169663,0.5672039324899795,1,10,7
58,0.3076923076923076,0.4853837111409218,0.5342341508472384,0.4626018040980505,2,10,7
58,0.38461538461538464,0.437542385337054,0.5000282316395079,0.35799967570612146,3,10,7
58,0.30000000000000027,0.4534088045938225,0.4191137436470174,0.25339754731419245,4,10,7
59,0.4015275504637208,0.4531916365247905,0.5026131517613639,0.4487020808114697,1,10,7
59,0.6153846153846154,0.4704503344087532,0.5400748965419995,0.48717268664813906,2,10,7
59,0.5,0.482233981363177,0.5049642947315484,0.5256432924848085,3,10,7
59,0.3333333333333333,0.5039289113253611,0.42117418596738904,0.5641138983214778,4,10,7
0,0.31352243294288895,0.23526690924258814,0.3556010865190644,0.20994984671971445,1,1,8
0,0.3142553342250298,0.2363497048375635,0.34863833821669843,0.2505235750232491,2,1,8
0,0.3320960541789021,0.29929231559248115,0.35801767980852806,0.29109730332678385,3,1,8
0,0.3275816333182352,0.3634207092258698,0.3766229172989698,0.3316710316303185,4,1,8
1,0.3819278000592522,0.24962657727644116,0.35944616243880034,0.15014694975793189,1,1,8
1,0.39192979013966966,0.30535081455332796,0.352415565341918,0.18721879238122835,2,1,8
1,0.41039677497649196,0.2670695015652122,0.36148723595161675,0.22429063500452479,3,1,8
1,0.42921357010625627,0.2950520176753005,0.37993319236983375,0.2613624776278212,4,1,8
2,0.45226408892402703,0.29446439019059395,0.3632912383585363,0.40913777240583055,1,1,8
2,0.418799575534212,0.34419313314864647,0.3561927924671375,0.3806961682782508,2,1,8
2,0.37528253973587583,0.43905950729857485,0.36495679209470544,0.35225456415067113,3,1,8
2,0.36488463596717213,0.4913448521561344,0.38324346744069765,0.32381296002309135,4,1,8
3,0.4175490722565744,0.43199134519727445,0.3671363142782722,0.43878665887187485,1,1,8
3,0.3980567092729075,0.46521550881874574,0.359970019592357,0.40649829464732357,2,1,8
3,0.43801077243289266,0.44641787637994884,0.36842634823779413,0.37420993042277223,3,1,8
3,0.4114468647905578,0.35309053417214925,0.3865537425115616,0.3419215661982209,4,1,8
4,0.4463067513868262,0.4351630506344515,0.37098139019800813,0.4581069293025815,1,1,8
4,0.4564027515656305,0.35433091313725523,0.3637472467175765,0.35613462624332193,2,1,8
4,0.4684108879641758,0.279854773751697,0.3718959043808828,0.2541623231840623,3,1,8
4,0.4566456901478823,0.1956312464141779,0.3898640175824255,0.1521900201248027,4,1,8
5,0.4972905919538828,0.38177328286684664,0.37482646611774406,0.2925807426367337,1,1,8
5,0.42530986984498664,0.3874851661696206,0.3675244738427961,0.3336123997938108,2,1,8
5,0.4816348038252707,0.4099540883236774,0.3753654605239715,0.3746440569508879,3,1,8
5,0.5108012137565582,0.386124151884019,0.39317429265328946,0.415675714107965,4,1,8
6,0.4413950583759712,0.3744372626322491,0.37867154203748,0.3721468143074262,1,1,8
6,0.42397329575074805,0.39747703796753336,0.3713017009680156,0.376417400317974,2,1,8
6,0.4464269524385002,0.3885861753553206,0.3788350166670602,0.38068798632852174,3,1,8
6,0.4981157116881956,0.38631249478707097,0.39648456772415336,0.3849585723390695,4,1,8
7,0.4165663360369084,0.44303103356774526,0.3825166179572159,0.32147469766349657,1,1,8
7,0.4240294143233802,0.4195406370903118,0.3750789280932351,0.35828343313373257,2,1,8
7,0.48327489863713735,0.42912679656495534,0.3823045728101489,0.39509216860396856,3,1,8
7,0.48982172359743825,0.4657678097086744,0.3997948427950173,0.43190090407420456,4,1,8
8,0.4026130615537973,0.457649357748255,0.38636169387695185,0.3832230407158579,1,1,8
8,0.4483594413199892,0.37434563804778387,0.37885615521845467,0.4245683244624723,2,1,8
8,0.4945042717153322,0.4588273530901669,0.3857741289532376,0.4659136082090867,3,1,8
8,0.4886160720201691,0.452772965067103,0.4031051178658812,0.5072588919557012,4,1,8
9,0.503656738214034,0.4832250422718096,0.3902067697966878,0.5,1,1,8
9,0.47053852214861824,0.48172286188197366,0.38263338234367417,0.4453125,2,1,8
9,0.42674806368181867,0.37346356506874073,0.38924368509632623,0.39062499999999994,3,1,8
9,0.4470066183090071,0.4289208912874393,0.40641539293674517,0.33593749999999994,4,1,8
10,0.48530911185940784,0.4380748352798631,0.3940518457164237,0.4233941826271371,1,1,8
10,0.5404170964008899,0.4553523720615852,0.3864106094688937,0.5349347096506186,2,1,8
10,0.5148606641786228,0.5824047349144662,0.392713241239415,0.6464752366741002,3,1,8
10,0.4780010303701615,0.4561219222071754,0.4097256680076091,0.7580157636975817,4,1,8
11,0.48830856560581093,0.4883180790604723,0.39789692163615964,0.40738059978453,1,1,8
11,0.45709069112460604,0.44397455031871474,0.3901878365941132,0.42472498765912514,2,1,8
11,0.4793040409416689,0.3603844981855453,0.3961827973825036,0.4420693755337202,3,1,8
11,0.44744680928068964,0.42704278658122574,0.413035943078473,0.45941376340831536,4,1,8
12,0.4651683096461018,0.37599933685796966,0.40174199755589557,0.3731476638772665,1,1,8
12,0.45636680961390935,0.34959664584778805,0.39396506371933276,0.3935059274755928,2,1,8
12,0.4777947286462548,0.4345071966148954,0.3996523535255923,0.4138641910739192,3,1,8
12,0.48327590848252444,0.47322629575228425,0.416346218149337,0.4342224546722455,4,1,8
13,0.43563954502308294,0.4091109880360844,0.4055870734756315,0.335845956850523,1,1,8
13,0.4558403722278484,0.41506827818940156,0.39774229084455226,0.34679640501558306,2,1,8
13,0.407679796292338,0.3191325318197801,0.403121909668681,0.3577468531806431,3,1,8
13,0.5435854696885314,0.4265093069562343,0.4196564932202009,0.3686973013457031,4,1,8
14,0.43999269217601067,0.3658392602310321,0.40943214939536743,0.33656459646297177,1,1,8
14,0.4505757058746082,0.41671529543634317,0.4015195179697718,0.37633755220610526,2,1,8
14,0.5014893923871725,0.41450959264058246,0.4065914658117697,0.41611050794923876,3,1,8
14,0.5046388344046868,0.4914054200614921,0.42296676829106483,0.4558834636923722,4,1,8
15,0.4901597664470577,0.3927001116967437,0.4132772253151034,0.46523814108294714,1,1,8
15,0.514107812408458,0.4761410409978416,0.40529674509499136,0.3874435952032948,2,1,8
15,0.4249384941275178,0.3178537400498256,0.4100610219548584,0.30964904932364246,3,1,8
15,0.4168444402698711,0.25450959980190746,0.42627704336192873,0.23185450344399017,4,1,8
16,0.5212532709057648,0.4443460963248912,0.41712230123483934,0.5393879001359535,1,1,8
16,0.507420638199704,0.3552374260881257,0.40907397222021086,0.47278097062579816,2,1,8
16,0.4469750795774092,0.3844243513799478,0.4135305780979471,0.40617404111564287,3,1,8
16,0.39310273578343513,0.3550200131580052,0.4295873184327927,0.3395671116054875,4,1,8
17,0.5205864117995838,0.43338354704722354,0.4209673771545753,0.4356582449913603,1,1,8
17,0.4341489524694668,0.3659402544577935,0.4128511993454304,0.38418040442721696,2,1,8
17,0.3907491657053844,0.4224229860611936,0.41700013424103577,0.3327025638630737,3,1,8
17,0.46828583392202505,0.3854513973805964,0.43289759350365664,0.28122472329893033,4,1,8
18,0.4416018389620418,0.5039495673901725,0.4248124530743112,0.46945439080270535,1,1,8
18,0.4909854546415663,0.5178596441619269,0.4166284264706499,0.5281950675209102,2,1,8
18,0.5143738254876297,0.47573456838237005,0.42046969038412446,0.586935744239115,3,1,8
18,0.4669826672149723,0.5108628620573425,0.43620786857452054,0.6456764209573197,4,1,8
19,0.4478387270674134,0.47683276042014083,0.42865752899404713,0.6025927301014816,1,1,8
19,0.5151495761825794,0.5228133142983643,0.42040565359586946,0.5650436688943108,2,1,8
19,0.5309621120525586,0.4659636605226085,0.42393924652721315,0.5274946076871398,3,1,8
19,0.5030947573057566,0.4262435336564148,0.4395181436453845,0.4899455464799689,4,1,8
20,0.5333716369797564,0.5162583021926714,0.43250260491378306,0.4073624144618059,1,1,8
20,0.47234952265615326,0.44247323897687846,0.424182880721089,0.42952154336535664,2,1,8
20,0.4373728889794866,0.4204258988842595,0.42740880267030185,0.45168067226890746,3,1,8
20,0.49268185473138976,0.47891225761958955,0.4428284187162484,0.4738398011724582,4,1,8
21,0.4170628124800067,0.3869996098345662,0.436347680833519,0.3794500295683027,1,1,8
21,0.3685018041323144,0.3637292833315205,0.4279601078463085,0.3511137394046914,2,1,8
21,0.4275504334026775,0.4143850122524187,0.43087835881339054,0.32277744924108015,3,1,8
21,0.47667114476844524,0.4119021233513927,0.44613869378711235,0.2944411590774689,4,1,8
22,0.47978967277996376,0.4484166538189589,0.4401927567532549,0.2780610774992798,1,1,8
22,0.47842198293855603,0.3908432858022221,0.43173733497152805,0.3588447133390954,2,1,8
22,0.479103726511893,0.4769719309040788,0.43434791495647923,0.439628349178911,3,1,8
22,0.5118403504681862,0.629182916785017,0.44944896885797625,0.5204119850187267,4,1,8
23,0.5060706183614557,0.40561996896910035,0.44403783267299085,0.5558680794988082,1,1,8
23,0.482989978152818,0.493336163595765,0.43551456209674755,0.4682208046403049,2,1,8
23,0.48246121797363467,0.52218040440324,0.4378174710995679,0.38057352978180153,3,1,8
23,0.5008859858175928,0.5361313609772237,0.4527592439288402,0.2929262549232982,4,1,8
24,0.5153815994897046,0.4996481366901321,0.4478829085927268,0.4842038767243686,1,1,8
24,0.5093933692017774,0.4739696570714784,0.4392917892219671,0.44224917841721123,2,1,8
24,0.5287901898565258,0.43374715439839223,0.4412870272426566,0.40029448011005386,3,1,8
24,0.4597141499433417,0.2972596971091321,0.45606951899970416,0.3583397818028965,4,1,8
25,0.5133302667953198,0.4668174737032348,0.4517279845124627,0.4205939072180977,1,1,8
25,0.5088952664712388,0.43001168338062784,0.44306901634718665,0.42901499938068083,2,1,8
25,0.4443830146909983,0.43578535311930683,0.4447565833857453,0.4374360915432639,3,1,8
25,0.49870730984396267,0.4321324104800689,0.45937979407056806,0.44585718370584704,4,1,8
26,0.442368657757179,0.356800153146622,0.45557306043219864,0.37886600367629725,1,1,8
26,0.5048524095149077,0.48869053229905646,0.44684624347240615,0.4715746806805862,2,1,8
26,0.5129626513105718,0.4135859647618711,0.44822613952883394,0.5642833576848751,3,1,8
26,0.4686154417223459,0.5615495643585311,0.46269006914143196,0.6569920346891642,4,1,8
27,0.4916738524010564,0.5088704689502972,0.45941813635193457,0.5021099571671653,1,1,8
27,0.48001653007193396,0.44634248716579106,0.45062347059762564,0.5436026521152378,2,1,8
27,0.6292929292929291,0.5171852576519261,0.4516956956719227,0.5850953470633103,3,1,8
27,0.5813112374501027,0.40863029032795867,0.4660003442122959,0.6265880420113829,4,1,8
28,0.532148474287385,0.481649852550331,0.4632632122716705,0.5059898173105719,1,1,8
28,0.4609044162129461,0.641552467768749,0.4544006977228452,0.438931089874486,2,1,8
28,0.4627362981096152,0.24896181206480947,0.45516525181501133,0.37187236243840005,3,1,8
28,0.3418079096045197,0.38676502912407945,0.46931061928315987,0.3048136350023142,4,1,8
29,0.4058812981889905,0.4640484721262146,0.46710828819140643,0.6212121212121212,1,1,8
29,0.4306418219461698,0.35907274005719375,0.45817792484806474,0.6060606060606061,2,1,8
29,0.6666666666666665,0.41522083948502253,0.4586348079581001,0.5909090909090908,3,1,8
29,0.6666666666666666,0.3705059523809521,0.47262089435402377,0.5757575757575757,4,1,8
30,0.5091042288627632,0.5054764858770759,0.47095336411114236,0.5552820186010421,1,1,8
30,0.4844849378810244,0.4684814531262487,0.46195515197328424,0.5304655700231755,2,1,8
30,0.4590846630076097,0.45693055967823587,0.4621043641011887,0.5056491214453089,3,1,8
30,0.5212371606224138,0.4465366180364493,0.4759311694248877,0.48083267286744225,4,1,8
31,0.49665962316880485,0.46001118639228894,0.4747984400308783,0.46803902550280924,1,1,8
31,0.4748665415575526,0.43784608827804916,0.4657323790985038,0.4764847618323568,2,1,8
31,0.515288503753877,0.472623172091328,0.4655739202442774,0.48493049816190437,3,1,8
31,0.5339758496176745,0.6165646122688746,0.4792414444957517,0.49337623449145196,4,1,8
32,0.488821537948856,0.5522808138939579,0.4786435159506142,0.7130847953216373,1,1,8
32,0.5611458189127416,0.6112701595675014,0.4695096062237233,0.6281249999999999,2,1,8
32,0.47600298815280695,0.5995114720880448,0.4690434763873661,0.5431652046783625,3,1,8
32,0.4064457439896037,0.4150351206300614,0.4825517195666156,0.4582054093567251,4,1,8
33,0.4916257500091544,0.5981009080086399,0.4824885918703502,0.622540316614884,1,1,8
33,0.50644125718428,0.5372490495046582,0.47328683334894284,0.565409084184051,2,1,8
33,0.49806040790516376,0.5441323785569931,0.4725130325304548,0.508277851753218,3,1,8
33,0.4824519797186042,0.5539780842368559,0.4858619946374795,0.4511466193223851,4,1,8
34,0.47524425615079685,0.5466121609932366,0.48633366779008613,0.4812783028155149,1,1,8
34,0.4841998388426644,0.6710250490615695,0.4770640604741624,0.47737415501739194,2,1,8
34,0.5489535714037782,0.5948496474461111,0.4759825886735435,0.4734700072192689,3,1,8
34,0.5076367289839432,0.4888304187519128,0.48917226970834343,0.4695658594211459,4,1,8
35,0.5306080032013196,0.5185275610808014,0.49017874370982206,0.46523193720645944,1,1,8
35,0.5427814377539759,0.5229908527151312,0.4808412875993819,0.5014851272813056,2,1,8
35,0.46999498608672935,0.5890134691607954,0.4794521448166322,0.5377383173561517,3,1,8
35,0.5635771457505933,0.6353365191021134,0.4924825447792074,0.5739915074309978,4,1,8
36,0.47325746296689886,0.5727464516712985,0.494023819629558,0.48756473668897293,1,1,8
36,0.4398314804497919,0.5253165560137008,0.48461851472460143,0.5186267093395402,2,1,8
36,0.5235658486841186,0.47510904308371316,0.48292170095972087,0.5496886819901077,3,1,8
36,0.402164677759119,0.4204592892458785,0.4957928198500713,0.580750654640675,4,1,8
37,0.5750822193820136,0.5010970509011233,0.4978688955492939,0.5914657310006146,1,1,8
37,0.5716571069115469,0.46374336250358533,0.48839574184982093,0.5867579309439774,2,1,8
37,0.48976817770939995,0.5423308849208444,0.48639125710280956,0.5820501308873401,3,1,8
37,0.5423873160482018,0.4573153919234226,0.49910309492093524,0.577342330830703,4,1,8
38,0.5496708226443524,0.5166068453606473,0.5017139714690299,0.6296727257981871,1,1,8
38,0.5788549699936733,0.5229552960952834,0.4921729689750405,0.5376545041674193,2,1,8
38,0.4606687442436138,0.4080907559613904,0.48986081324589825,0.4456362825366516,3,1,8
38,0.42460400251859987,0.5186059575904428,0.5024133699917992,0.3536180609058839,4,1,8
39,0.47008085275617095,0.5286789431443942,0.5055590473887658,0.5138392130676559,1,1,8
39,0.45657211130113035,0.5681391995751817,0.49595019610026003,0.5588681394526713,2,1,8
39,0.6044915172978974,0.5940501013770749,0.49333036938898694,0.6038970658376869,3,1,8
39,0.5891207537012679,0.643894572389663,0.5057236450626631,0.6489259922227023,4,1,8
40,0.5336965162602726,0.5898101212561209,0.5094041233085017,0.4928714504536349,1,1,8
40,0.49237779244173063,0.4850127569946794,0.49972742322547953,0.517791223948045,2,1,8
40,0.4822082934313543,0.5879190981198259,0.49679992553207564,0.5427109974424551,3,1,8
40,0.6321680850922143,0.5502875802704192,0.509033920133527,0.5676307709368653,4,1,8
41,0.45962322562995706,0.5754732569768991,0.5132491992282376,0.45218487624032266,1,1,8
41,0.5125094883862152,0.5407772616917199,0.503504650350699,0.4570548467996946,2,1,8
41,0.4421160004131804,0.49496724688858845,0.5002694816751643,0.46192481735906654,3,1,8
41,0.4322769450392577,0.501451068616423,0.512344195204391,0.4667947879184385,4,1,8
42,0.4473019127529392,0.48005327016811045,0.5170942751479736,0.37840606012783073,1,1,8
42,0.4034062712110937,0.4962334717105474,0.5072818774759186,0.38322891185985947,2,1,8
42,0.4079700463507579,0.4966961854063926,0.503739037818253,0.38805176359188825,3,1,8
42,0.4569453550926456,0.5720709303152778,0.5156544702752549,0.392874615323917,4,1,8
43,0.4724971961185145,0.5726496466030523,0.5209393510677095,0.5067186167325735,1,1,8
43,0.4482972155483135,0.5115901857959485,0.5110591046011381,0.45974645266341013,2,1,8
43,0.5168949156290927,0.50125131602165,0.5072085939613417,0.4127742885942468,3,1,8
43,0.6167710636207321,0.370006725035933,0.5189647453461188,0.3658021245250834,4,1,8
44,0.5325737484035835,0.4383648023477137,0.5247844269874454,0.49438514989765414,1,1,8
44,0.524951301940527,0.40607088345231784,0.5148363317263577,0.45653113300740233,2,1,8
44,0.6028063992672898,0.4519748085929821,0.5106781501044304,0.4186771161171506,3,1,8
44,0.638884350437163,0.5351732303927876,0.5222750204169828,0.3808230992268988,4,1,8
45,0.4978929778330717,0.4410690773051336,0.5286295029071814,0.36345101145101144,1,1,8
45,0.5417556775333219,0.37757405187500603,0.5186135588515772,0.3994675114675114,2,1,8
45,0.5761657198491932,0.4526467954156289,0.514147706247519,0.43548401148401145,3,1,8
45,0.5775701132843989,0.5520576791770788,0.5255852954878467,0.4715005115005114,4,1,8
46,0.5172332405177176,0.3944637646221851,0.5324745788269173,0.4381478205588877,1,1,8
46,0.6002012559389609,0.5193236580157882,0.5223907859767967,0.44427158261150357,2,1,8
46,0.6330238137558802,0.548373261767548,0.5176172623906078,0.4503953446641194,3,1,8
46,0.5523407250967969,0.4994265960318983,0.5288955705587106,0.45651910671673523,4,1,8
47,0.6400183199495613,0.4483478437758777,0.5363196547466532,0.47374162679425846,1,1,8
47,0.5804482304570983,0.517804361542715,0.5261680131020162,0.5219968102073366,2,1,8
47,0.5294608667635367,0.47678007253928106,0.5210868185336964,0.5702519936204147,3,1,8
47,0.40669394249346513,0.6571916341579264,0.5322058456295745,0.6185071770334929,4,1,8
48,0.5286072812760629,0.5485267730268024,0.5401647306663891,0.621472177457579,1,1,8
48,0.6031369141168673,0.5616389971814448,0.5299452402272358,0.6070818718993902,2,1,8
48,0.4899375250540622,0.5765672134096546,0.5245563746767852,0.5926915663412015,3,1,8
48,0.5876119765008653,0.5271117536021835,0.5355161207004384,0.5783012607830127,4,1,8
49,0.5187411835477942,0.5529821816189102,0.5440098065861251,0.3655258583224685,1,1,8
49,0.3938846385144612,0.5268062555097227,0.5337224673524553,0.4896666304505287,2,1,8
49,0.5273640661938535,0.4772677021006969,0.5280259308198738,0.613807402578589,3,1,8
49,0.5611363328010687,0.5478967491537878,0.5388263957713024,0.7379481747066492,4,1,8
50,0.504355144685239,0.5086235066486867,0.547854882505861,0.5673407262448358,1,1,8
50,0.5982141810351194,0.4566649637275723,0.5374996944776749,0.49967384213959554,2,1,8
50,0.4959668595092334,0.5062072103039073,0.5314954869629626,0.43200695803435524,3,1,8
50,0.5175071423825659,0.30996101520154645,0.5421366708421663,0.364340073929115,4,1,8
51,0.5073698149681867,0.5699649694234203,0.5516999584255969,0.5040075309306079,1,1,8
51,0.5547118185663408,0.5410946613311087,0.5412769216028943,0.49946207638515333,2,1,8
51,0.5679177092021129,0.5478504388848228,0.5349650431060512,0.4949166218396988,3,1,8
51,0.5121081469505074,0.5088428027286722,0.5454469459130302,0.4903711672942443,4,1,8
52,0.5981374682112568,0.46830914328503304,0.5555450343453329,0.40870387890255444,1,1,8
52,0.5641235698035514,0.4608449519485416,0.5450541487281139,0.4491485335856197,2,1,8
52,0.5684344643325973,0.6121601716353389,0.53843459924914,0.489593188268685,3,1,8
52,0.5464188466400854,0.558906868532537,0.5487572209838942,0.5300378429517503,4,1,8
53,0.4513211861519511,0.4892051000622252,0.5593901102650688,0.4962372731297034,1,1,8
53,0.5224299538151822,0.5205031886508996,0.5488313758533334,0.479194333776007,2,1,8
53,0.547487128535534,0.4585355453919582,0.5419041553922286,0.4621513944223107,3,1,8
53,0.4958333333333331,0.4439091374575246,0.5520674960547581,0.4451084550686143,4,1,8
54,0.5599602218397399,0.4618871045651404,0.5632351861848047,0.39999999999999997,1,1,8
54,0.5379437306383625,0.4148445628391547,0.5526086029785529,0.39999999999999997,2,1,8
54,0.39137115839243497,0.4315953070003144,0.5453737115353172,0.39999999999999997,3,1,8
54,0.27601918465227826,0.4575837742504409,0.555377771125622,0.39999999999999997,4,1,8
55,0.43980121643673054,0.26985283777411956,0.5670802621045407,0.3333333333333333,1,1,8
55,0.4070200236856898,0.3728621471905484,0.5563858301037725,0.3333333333333333,2,1,8
55,0.7232704402515723,0.3703419387629915,0.548843267678406,0.3333333333333333,3,1,8
55,0.8666666666666667,0.6338028169014084,0.558688046196486,0.3333333333333333,4,1,8
56,0.6034850348503483,0.5086007074854163,0.5709253380242766,0.6666666666666666,1,1,8
56,0.7676260597947344,0.48260880769882136,0.560163057228992,0.75,2,1,8
56,0.46946068875893454,0.534045393858478,0.5523128238214947,0.8333333333333333,3,1,8
56,0.30909090909090914,0.10691823899371077,0.5619983212673499,0.9166666666666667,4,1,8
57,0.5540848157828174,0.5872683515484253,0.5747704139440125,0.6666666666666666,1,1,8
57,0.4692014709745206,0.5843137254901961,0.5639402843542115,0.6666666666666666,2,1,8
57,0.5658263305322129,0.42777777777777776,0.5557823799645834,0.6666666666666666,3,1,8
57,0.5714285714285714,0.6666666666666666,0.5653085963382138,0.6666666666666666,4,1,8
58,0.5147142585912283,0.2656957928802589,0.5786154898637484,,1,1,8
58,0.4666666666666667,,0.5677175114794311,,2,1,8
58,0.6153846153846153,0.6666666666666666,0.559251936107672,,3,1,8
58,0.7777777777777778,,0.5686188714090777,,4,1,8
59,0.41176470588235303,0.3333333333333333,0.5824605657834844,,1,1,8
59,0.30769230769230765,0.3333333333333333,0.5714947386046505,,2,1,8
59,0.6666666666666666,0.3333333333333333,0.5627214922507607,,3,1,8
59,,,0.5719291464799416,,4,1,8
0,0.35312912545852715,0.23880310977360522,0.3573690655212121,0.2511241784849533,1,2,8
0,0.404315672032998,0.2419909149751239,0.3921533721553773,0.3199778564185344,2,2,8
0,0.42747580686951947,0.29786320958433776,0.3861370355277036,0.3888315343521155,3,2,8
0,0.477372842800425,0.3547744334341079,0.42524699604624294,0.45768521228569653,4,2,8
1,0.42528559648208963,0.2548598661817706,0.36124220386471656,0.35492054883398594,1,2,8
1,0.45210152002471116,0.3018050187565056,0.39454145608522045,0.40106139718931444,2,2,8
1,0.4712887883992811,0.2709340411191841,0.38947906980404906,0.447202245544643,3,2,8
1,0.4772585222831839,0.3005239236165485,0.4274100208947355,0.4933430938999715,4,2,8
2,0.4237707961134183,0.30259446903122766,0.365115342208221,0.3247013545259159,1,2,8
2,0.4721374319542163,0.342167734484046,0.3969295400150636,0.41408673630895854,2,2,8
2,0.4902452956898464,0.4215681838941687,0.39282110408039445,0.5034721180920012,3,2,8
2,0.4860052409059942,0.4655343838421034,0.42957304574322813,0.5928574998750438,4,2,8
3,0.43293032315428004,0.4142277449102127,0.36898848055172545,0.3718775847808106,1,2,8
3,0.44631974289801774,0.44036656715191713,0.3993176239449067,0.42127791563275435,2,2,8
3,0.4780107447703027,0.4314737480925137,0.3961631383567399,0.4706782464846981,3,2,8
3,0.48822763561129934,0.35302667675370386,0.4317360705917207,0.5200785773366419,4,2,8
4,0.464455263452394,0.41452804440450325,0.3728616188952299,0.4155621301775147,1,2,8
4,0.41534999160390684,0.3513735227799248,0.40170570787474985,0.3477834131680285,2,2,8
4,0.47932437332031796,0.29114160261609356,0.39950517263308527,0.2800046961585423,3,2,8
4,0.47870617822737777,0.22302106584284798,0.43389909544021327,0.21222597914905605,4,2,8
5,0.4247323771485618,0.37231380958264054,0.37673475723873434,0.3900923359268959,1,2,8
5,0.4733770719690619,0.3861993063789257,0.404093791804593,0.4188439847827333,2,2,8
5,0.43041267960839386,0.39829405973044935,0.4028472069094307,0.4475956336385708,3,2,8
5,0.41818262067380674,0.3773805930943518,0.4360621202887059,0.4763472824944082,4,2,8
6,0.4599554084329674,0.368428441841804,0.3806078955822388,0.28306675197270215,1,2,8
6,0.4896718481398975,0.392374575400123,0.40648187573443606,0.3169225847728728,2,2,8
6,0.44632869520401947,0.38521347854442867,0.4061892411857761,0.3507784175730434,3,2,8
6,0.5322693378864526,0.39670770171043535,0.43822514513719846,0.38463425037321397,4,2,8
7,0.4600546506066356,0.4267786404751796,0.38448103392574323,0.4558362854578414,1,2,8
7,0.4474705597534162,0.4015631697870982,0.4088699596642792,0.4252475766701124,2,2,8
7,0.5030725332835068,0.42068796394984187,0.40953127546212154,0.3946588678823835,3,2,8
7,0.4937928001648292,0.4390222955294261,0.4403881699856911,0.36407015909465457,4,2,8
8,0.4692754253577104,0.4410582262231953,0.3883541722692477,0.3863014053091758,1,2,8
8,0.48089077458807017,0.3817586599196875,0.4112580435941223,0.43935072697774435,2,2,8
8,0.4169611913071692,0.44628737328589685,0.412873309738467,0.49240004864631287,3,2,8
8,0.4132282453205878,0.42320775408705846,0.44255119483418365,0.5454493703148815,4,2,8
9,0.4686184141615446,0.47257911463751107,0.3922273106127521,0.5007765830346476,1,2,8
9,0.40767034777757316,0.4631091334767005,0.41364612752396546,0.5066009557945043,2,2,8
9,0.5014727389805802,0.37783157647693527,0.41621534401481236,0.5124253285543608,3,2,8
9,0.4647849899070854,0.41229194638892147,0.4447142196826762,0.5182497013142174,4,2,8
10,0.4677822320686976,0.4306451357832343,0.39610044895625657,0.5556173422306144,1,2,8
10,0.5040621819048172,0.4415820344582584,0.4160342114538086,0.5246168781637889,2,2,8
10,0.42460289961530684,0.5459395178456277,0.4195573782911578,0.4936164140969632,3,2,8
10,0.45864469177153533,0.4479344999399098,0.44687724453116884,0.46261595003013767,4,2,8
11,0.48628781488644557,0.4776841951153388,0.399973587299761,0.5404075019785273,1,2,8
11,0.4518653224296593,0.43382804459925806,0.4184222953836517,0.5028236945452373,2,2,8
11,0.4514049579001126,0.3651530513310618,0.4228994125675032,0.4652398871119473,3,2,8
11,0.38316899131138593,0.42765310547068897,0.4490402693796614,0.42765607967865726,4,2,8
12,0.440581027869155,0.3831633263231603,0.40384672564326546,0.475243664717349,1,2,8
12,0.4412129351535069,0.3623320932819968,0.42081037931349485,0.41049707602339186,2,2,8
12,0.450126510745007,0.43806914583348466,0.4262414468438486,0.3457504873294347,3,2,8
