TimeSecsClass,p1,p2,p3,p4,DownClass,yrdline100Class,FavScoreDiffClass
44,0.976072613942,0.666666666667,0.727968625486,0.651515151516,3,9,12
44,,0.777777777778,0.684142848006,0.606060606061,4,9,12
45,0.935162206369,0.796294247788,0.787570524687,0.8,1,9,12
45,0.937992824293,0.830201028518,0.755426194032,0.783333333333,2,9,12
45,0.780048584967,0.781557377049,0.724674248591,0.766666666667,3,9,12
45,0.644363681011,0.779411764706,0.680784819108,0.75,4,9,12
46,0.981207242831,0.827016520894,0.784553516749,0.666666666667,1,9,12
46,,0.829032258064,0.752045841509,0.666666666667,2,9,12
46,0.911661704021,0.705479452055,0.721379871696,0.666666666667,3,9,12
46,0.789720518904,0.651515151516,0.67742679021,0.666666666667,4,9,12
47,0.924354565992,0.892307692308,0.78153650881,0.666666666667,1,9,12
47,0.900254668482,0.845528455284,0.748665488987,0.666666666667,2,9,12
47,0.806857122892,0.75,0.7180854948,0.666666666667,3,9,12
47,,,0.674068761312,0.666666666667,4,9,12
48,0.869995209919,0.714285714286,0.778519500872,0.75,1,9,12
48,0.985856579873,0.755747126437,0.745285136464,0.75,2,9,12
48,0.824526384794,0.666666666667,0.714791117905,0.75,3,9,12
48,0.838605823069,0.666666666667,0.670710732414,0.75,4,9,12
49,0.799990084415,0.807843137255,0.775502492934,0.666666666667,1,9,12
49,0.968037791936,0.666666666667,0.741904783941,0.666666666667,2,9,12
49,0.999851540617,0.666666666667,0.71149674101,0.666666666667,3,9,12
49,0.796765466949,0.666666666667,0.667352703516,0.666666666667,4,9,12
50,0.959713316559,0.833333333333,0.772485484996,,1,9,12
50,0.978647812193,0.770833333333,0.738524431418,,2,9,12
50,,,0.708202364115,,3,9,12
50,0.802646006071,0.666666666667,0.663994674618,,4,9,12
51,,,0.769468477058,,1,9,12
51,,0.666666666667,0.735144078896,,2,9,12
51,0.974439455093,0.666666666667,0.70490798722,,3,9,12
51,0.830515022319,,0.66063664572,,4,9,12
52,0.747587660609,0.666666666667,0.766451469119,0.666666666667,1,9,12
52,0.899786677797,,0.731763726373,0.666666666667,2,9,12
52,,,0.701613610325,0.666666666667,3,9,12
52,,,0.657278616822,0.666666666667,4,9,12
53,0.996978167234,,0.763434461181,,1,9,12
53,0.863801748095,,0.72838337385,,2,9,12
53,0.959757778454,,0.69831923343,,3,9,12
53,0.861031244009,,0.653920587924,,4,9,12
54,0.924206455811,,0.760417453243,,1,9,12
54,,,0.725003021327,,2,9,12
54,0.97737612784,,0.695024856534,,3,9,12
54,,,0.650562559026,,4,9,12
55,,,0.757400445305,,1,9,12
55,,,0.721622668805,,2,9,12
55,0.924933378786,,0.691730479639,,3,9,12
55,0.936194602364,,0.647204530129,,4,9,12
56,0.93775237161,,0.754383437366,,1,9,12
56,0.599111772173,,0.718242316282,,2,9,12
56,0.503883277216,,0.688436102744,,3,9,12
56,0.952289669861,,0.643846501231,,4,9,12
57,0.791783771124,,0.751366429428,,1,9,12
57,0.773228401356,,0.714861963759,,2,9,12
57,,,0.685141725849,,3,9,12
57,0.767921146953,,0.640488472333,,4,9,12
58,0.465736737635,,0.74834942149,,1,9,12
58,0.657432849993,,0.711481611236,,2,9,12
58,0.0244316822206,,0.681847348954,,3,9,12
58,0.333333333333,,0.637130443435,,4,9,12
59,0.558739939051,,0.745332413552,,1,9,12
59,0.273203322499,,0.708101258714,,2,9,12
59,0.62343936257,,0.678552972059,,3,9,12
59,0.523076923077,,0.633772414537,,4,9,12
60,0.118057002418,,0.742315405614,,1,9,12
60,0.804192656485,,0.704720906191,,2,9,12
60,,,0.675258595163,,3,9,12
60,0.5,,0.630414385639,,4,9,12
0,0.540736456526,,0.853074170937,,1,10,12
0,0.333333333333,,0.782102058218,,2,10,12
0,0.208333333332,,0.784235572878,,3,10,12
0,0.233333333332,,0.752240638429,,4,10,12
1,0.846760927879,0.913975982819,0.849597753271,0.832704402516,1,10,12
1,0.808325270505,0.926643061407,0.779547746706,0.805031446541,2,10,12
1,0.801455925142,0.918374480724,0.780857090234,0.777358490566,3,10,12
1,0.667930875176,0.780258898572,0.750240827313,0.749685534591,4,10,12
2,0.88624460259,0.936935454963,0.846121335605,0.904848484849,1,10,12
2,0.819477162392,0.89652987443,0.776993435194,0.810757575758,2,10,12
2,0.75251082675,0.912278423255,0.777478607589,0.716666666667,3,10,12
2,0.852178796939,0.869151242741,0.748241016197,0.622575757576,4,10,12
3,0.915077671556,0.945200057411,0.842644917939,0.785185185185,1,10,12
3,0.896249428285,0.942315363823,0.774439123682,0.788888888889,2,10,12
3,0.944629180344,0.870839972541,0.774100124945,0.792592592593,3,10,12
3,0.803255798401,0.798632526188,0.746241205081,0.796296296296,4,10,12
4,0.920291676267,0.946119309986,0.839168500273,0.911821511822,1,10,12
4,0.856280294406,0.927470905138,0.77188481217,0.872077922078,2,10,12
4,0.815849871164,0.897367361321,0.7707216423,0.832334332334,3,10,12
4,0.811275055577,0.908489507572,0.744241393965,0.792590742591,4,10,12
5,0.817273690201,0.914100131536,0.835692082607,0.779424977538,1,10,12
5,0.771426393527,0.86481895716,0.769330500658,0.7465898881,2,10,12
5,0.774433044884,0.894672428735,0.767343159655,0.713754798661,3,10,12
5,0.831714438739,0.892009312456,0.742241582849,0.680919709222,4,10,12
6,0.771137531288,0.861908346465,0.832215664941,0.69918699187,1,10,12
6,0.916497727521,0.940924796652,0.766776189146,0.679674796748,2,10,12
6,0.778778402031,0.891216025107,0.763964677011,0.660162601626,3,10,12
6,0.84550447904,0.866775599128,0.740241771734,0.640650406505,4,10,12
7,0.780340515843,0.91745781112,0.828739247275,0.774747474748,1,10,12
7,0.794357925568,0.898450921588,0.764221877633,0.764141414142,2,10,12
7,0.674108825781,0.86768697187,0.760586194366,0.753535353535,3,10,12
7,0.816752011705,0.793595797538,0.738241960618,0.742929292929,4,10,12
8,0.826595797698,0.93255357874,0.825262829609,0.8,1,10,12
8,0.727908674789,0.903649615235,0.761667566121,0.8,2,10,12
8,0.826820517593,0.939904066645,0.757207711721,0.8,3,10,12
8,0.771633605003,0.922371347475,0.736242149502,0.8,4,10,12
9,0.827140200097,0.897558075742,0.821786411943,0.848828420257,1,10,12
9,0.790647971332,0.951187765674,0.759113254609,0.781179138322,2,10,12
9,0.80424876675,0.922003816499,0.753829229077,0.713529856387,3,10,12
9,0.77162358979,0.783442537222,0.734242338386,0.645880574452,4,10,12
10,0.778225623661,0.909124967928,0.818309994277,0.742424242424,1,10,12
10,0.644497839524,0.884521442133,0.756558943097,0.727272727273,2,10,12
10,0.62973375564,0.835667997491,0.750450746432,0.712121212121,3,10,12
10,0.635802469136,0.802875931681,0.73224252727,0.69696969697,4,10,12
11,0.843118827794,0.924898784231,0.814833576611,0.859693877551,1,10,12
11,0.798687289075,0.874842942948,0.754004631585,0.815476190476,2,10,12
11,0.657777777778,0.895700635866,0.747072263788,0.771258503401,3,10,12
11,0.703411876538,0.803469387755,0.730242716154,0.727040816326,4,10,12
12,0.728672831786,0.944763287635,0.811357158945,0.666666666667,1,10,12
12,0.740239915469,0.958748745261,0.751450320073,0.666666666667,2,10,12
12,0.848511262377,0.928954727623,0.743693781143,0.666666666667,3,10,12
12,0.846796646296,0.884023440512,0.728242905039,0.666666666667,4,10,12
13,0.76511631441,0.947052546754,0.807880741279,0.666666666667,1,10,12
13,0.867474203507,0.910326746299,0.748896008561,0.666666666667,2,10,12
13,0.774146797569,0.838923626237,0.740315298498,0.666666666667,3,10,12
13,0.754176779727,0.785492874856,0.726243093923,0.666666666667,4,10,12
14,0.837720377583,0.920036935346,0.804404323613,0.816666666667,1,10,12
14,0.78592928042,0.966371503524,0.746341697049,0.778333333333,2,10,12
14,0.691378773732,0.917114024917,0.736936815854,0.74,3,10,12
14,0.757122512917,0.847707231041,0.724243282807,0.701666666667,4,10,12
15,0.823664613941,0.920215310641,0.800927905947,0.876876876877,1,10,12
15,0.769748221155,0.882610616596,0.743787385536,0.792792792793,2,10,12
15,0.793573809072,0.850853777687,0.733558333209,0.708708708709,3,10,12
15,0.708596571436,0.841360450327,0.722243471691,0.624624624625,4,10,12
16,0.900312555043,0.950703156339,0.797451488281,0.666666666667,1,10,12
16,0.983344908902,0.840004108687,0.741233074024,0.666666666667,2,10,12
16,0.869046926966,0.843369089851,0.730179850564,0.666666666667,3,10,12
16,0.740187765668,0.757771491435,0.720243660575,0.666666666667,4,10,12
17,0.898902191598,0.861970165545,0.793975070615,0.666666666667,1,10,12
17,0.809896612679,0.913004962843,0.738678762512,0.666666666667,2,10,12
17,0.755577911916,0.854913867816,0.72680136792,0.666666666667,3,10,12
17,0.82808988764,0.813656100738,0.718243849459,0.666666666667,4,10,12
18,0.860779226477,0.901263566141,0.790498652949,0.857142857143,1,10,12
18,0.798278755138,0.895378757557,0.736124451,0.666666666667,2,10,12
18,0.664427374404,0.88115036758,0.723422885275,0.476190476191,3,10,12
18,0.653149883392,0.825597749648,0.716244038344,0.285714285715,4,10,12
19,0.78888868978,0.910118988125,0.787022235283,0.666666666667,1,10,12
19,0.865336363415,0.878353223769,0.733570139488,0.666666666667,2,10,12
19,0.836976662359,0.886265796101,0.72004440263,0.666666666667,3,10,12
19,0.728838373456,0.844480331263,0.714244227228,0.666666666667,4,10,12
20,0.906349782539,0.963753141207,0.783545817617,0.833333333333,1,10,12
20,0.653215055821,0.905885078907,0.731015827976,0.75,2,10,12
20,0.879717799194,0.807601217852,0.716665919986,0.666666666667,3,10,12
20,0.707275625437,0.85182853717,0.712244416112,0.583333333334,4,10,12
21,0.841422142423,0.93079383958,0.780069399951,0.666666666667,1,10,12
21,0.971217804935,0.944814960975,0.728461516464,0.666666666667,2,10,12
21,0.855282168372,0.879353861686,0.713287437341,0.666666666667,3,10,12
21,0.758558558559,0.845110640855,0.710244604996,0.666666666667,4,10,12
22,0.777940554716,0.918718854038,0.776592982285,0.761904761905,1,10,12
22,0.845139414028,0.89930671371,0.725907204952,0.726190476191,2,10,12
22,0.785880941184,0.870953223293,0.709908954697,0.690476190476,3,10,12
22,0.602150537635,0.800699771926,0.70824479388,0.654761904762,4,10,12
23,0.858826427568,0.94489165406,0.773116564619,0.857142857143,1,10,12
23,0.949659396375,0.898638866656,0.723352893439,0.857142857143,2,10,12
23,0.845860566449,0.935719861715,0.706530472052,0.857142857143,3,10,12
23,0.615384615385,0.856197702723,0.706244982764,0.857142857143,4,10,12
24,0.865478615517,0.821369750484,0.769640146953,0.333333333333,1,10,12
24,0.872574833171,0.847359230604,0.720798581927,0.333333333333,2,10,12
24,0.796021840874,0.818329180468,0.703151989407,0.333333333333,3,10,12
24,0.730084957521,0.737295439986,0.704245171649,0.333333333333,4,10,12
25,0.857607579208,0.866922252012,0.766163729287,0.75,1,10,12
25,0.783542635899,0.838954442116,0.718244270415,0.666666666667,2,10,12
25,0.815087040619,0.795848099719,0.699773506763,0.583333333334,3,10,12
25,0.778125,0.751862842071,0.702245360533,0.500000000001,4,10,12
26,0.842421994321,0.774306788022,0.762687311621,0.573333333333,1,10,12
26,0.858390351787,0.784796786795,0.715689958903,0.58,2,10,12
26,0.711929824562,0.858993080695,0.696395024118,0.586666666667,3,10,12
26,0.81072640869,0.750480234557,0.700245549417,0.593333333334,4,10,12
27,0.831564832953,0.882544980458,0.759210893955,0.6,1,10,12
27,0.746996960071,0.825938401305,0.713135647391,0.6,2,10,12
27,0.666666666667,0.855531686359,0.693016541473,0.6,3,10,12
27,0.777777777778,0.808656957929,0.698245738301,0.6,4,10,12
28,0.844590913087,0.860690959433,0.755734476289,0.801282051282,1,10,12
28,0.771741082051,0.887386582273,0.710581335879,0.788461538461,2,10,12
28,0.775977064605,0.941421379923,0.689638058829,0.775641025641,3,10,12
28,0.771816881259,0.905890280419,0.696245927185,0.76282051282,4,10,12
29,0.781849644299,0.983998284953,0.752258058623,0.855654761905,1,10,12
29,0.737121212121,,0.708027024367,0.757440476191,2,10,12
29,0.853413654619,0.970587959627,0.686259576184,0.659226190476,3,10,12
29,0.570936639118,0.831633692359,0.694246116069,0.561011904762,4,10,12
30,0.819938910854,0.982914987641,0.748781640957,0.8,1,10,12
30,0.732287157287,0.939095266538,0.705472712854,0.75,2,10,12
30,0.543209876543,,0.682881093539,0.7,3,10,12
30,0.666666666667,0.857142857143,0.692246304954,0.65,4,10,12
31,0.880098576269,0.859934976307,0.745305223291,0.833333333333,1,10,12
31,0.970852815056,0.824152205703,0.702918401342,0.833333333333,2,10,12
31,0.797461620307,0.752310949787,0.679502610895,0.833333333333,3,10,12
31,0.872720478326,0.671069587629,0.690246493838,0.833333333333,4,10,12
32,0.905377529363,0.879842039404,0.741828805625,0.623333333333,1,10,12
32,0.843721258612,0.865203541538,0.70036408983,0.68,2,10,12
32,0.989692982456,0.778225351211,0.67612412825,0.736666666667,3,10,12
32,,0.702745927858,0.688246682722,0.793333333334,4,10,12
33,0.834960528279,0.910253731868,0.738352387959,0.666666666667,1,10,12
33,0.739168628362,0.822810537584,0.697809778318,0.6,2,10,12
33,0.805630677127,0.845133750712,0.672745645606,0.533333333333,3,10,12
33,0.646245272825,0.88728937729,0.686246871606,0.466666666666,4,10,12
34,0.797769209489,0.817793648487,0.734875970293,0.666666666667,1,10,12
34,0.819080810121,0.740012549676,0.695255466806,0.666666666667,2,10,12
34,0.602186761229,0.792005729997,0.669367162961,0.666666666667,3,10,12
34,,0.569707740916,0.68424706049,0.666666666667,4,10,12
35,0.7831456998,0.758256865895,0.731399552627,0.666666666667,1,10,12
35,0.657945568549,0.80114379085,0.692701155294,0.666666666667,2,10,12
35,0.74779939936,0.738000852515,0.665988680316,0.666666666667,3,10,12
35,0.756319369853,0.666666666667,0.682247249375,0.666666666667,4,10,12
36,0.778025475526,0.74327814284,0.727923134961,0.754385964912,1,10,12
36,0.797240165687,0.590585502494,0.690146843782,0.723684210526,2,10,12
36,0.796153089335,0.724868247695,0.662610197672,0.692982456141,3,10,12
36,,0.640842490843,0.680247438259,0.662280701755,4,10,12
37,0.997162418831,0.718722409425,0.724446717295,0.8,1,10,12
37,0.88187975409,0.774110503947,0.68759253227,0.8,2,10,12
37,0.594740316305,0.82816787732,0.659231715027,0.8,3,10,12
37,0.880769230769,0.866666666667,0.678247627143,0.8,4,10,12
38,0.816897650602,0.82283902572,0.720970299629,0.5,1,10,12
38,0.771293143968,0.78832884097,0.685038220757,0.666666666667,2,10,12
38,0.814036310829,0.667352537723,0.655853232382,0.833333333334,3,10,12
38,0.676493261619,0.666666666667,0.676247816027,,4,10,12
39,0.817017657212,0.855660377358,0.717493881963,0.666666666667,1,10,12
39,0.595916280374,0.869402985074,0.682483909245,0.666666666667,2,10,12
39,0.288064411341,0.820715382927,0.652474749738,0.666666666667,3,10,12
39,0.275907590759,0.653051643193,0.674248004911,0.666666666667,4,10,12
40,0.730476524273,0.85679889481,0.714017464297,0.8,1,10,12
40,0.540934103948,0.835693215339,0.679929597733,0.8,2,10,12
40,0.728209273087,0.666666666667,0.649096267093,0.8,3,10,12
40,0.57316017316,0.666666666667,0.672248193795,0.8,4,10,12
41,0.805408317173,0.840597623384,0.710541046631,0.75,1,10,12
41,0.941469302606,0.835956790123,0.677375286221,0.75,2,10,12
41,0.777491408935,0.74990942029,0.645717784448,0.75,3,10,12
41,0.803872053872,0.814814814815,0.67024838268,0.75,4,10,12
42,0.890759976083,0.820483005367,0.707064628965,0.75,1,10,12
42,0.826084697324,0.712895377129,0.674820974709,0.666666666667,2,10,12
42,0.986666666667,0.856188216686,0.642339301804,0.583333333334,3,10,12
42,0.957048561999,0.780952380952,0.668248571564,0.500000000001,4,10,12
43,0.93137041076,0.860514541387,0.703588211298,,1,10,12
43,0.839069570969,0.78381443299,0.672266663197,,2,10,12
43,0.820234086901,0.611014492754,0.638960819159,,3,10,12
43,,0.666666666667,0.666248760448,,4,10,12
44,0.905616313511,0.774057315234,0.700111793632,0.666666666667,1,10,12
44,,0.678333333334,0.669712351685,0.666666666667,2,10,12
44,0.89256321959,0.666666666667,0.635582336515,0.666666666667,3,10,12
44,,0.805555555555,0.664248949332,0.666666666667,4,10,12
45,0.998428382728,0.795206489676,0.696635375966,0.666666666667,1,10,12
45,,0.848036465638,0.667158040173,0.666666666667,2,10,12
45,,0.793442622951,0.63220385387,0.666666666667,3,10,12
45,0.866265060821,0.803921568627,0.662249138216,0.666666666667,4,10,12
46,0.857483107872,0.843132491092,0.6931589583,0.666666666667,1,10,12
46,0.472972972973,0.845161290322,0.66460372866,0.666666666667,2,10,12
46,0.69898989899,0.707762557078,0.628825371225,0.666666666667,3,10,12
46,,0.606060606061,0.6602493271,0.666666666667,4,10,12
47,0.921351690205,0.933333333333,0.689682540634,,1,10,12
47,0.401153402537,0.882113821138,0.662049417148,,2,10,12
47,0.610311688312,0.75,0.625446888581,,3,10,12
47,0.858333333334,,0.658249515985,,4,10,12
48,,0.714285714286,0.686206122968,,1,10,12
48,0.68710195964,0.768199233716,0.659495105636,,2,10,12
48,,0.666666666667,0.622068405936,,3,10,12
48,,0.666666666667,0.656249704869,,4,10,12
49,0.799509111657,0.83137254902,0.682729705302,,1,10,12
49,0.771801916033,0.666666666667,0.656940794124,,2,10,12
49,0.324916547448,0.666666666667,0.618689923291,,3,10,12
49,0.590476190476,0.666666666667,0.654249893753,,4,10,12
50,0.608916953694,0.866666666667,0.679253287636,,1,10,12
50,0.79523102511,0.791666666666,0.654386482612,,2,10,12
50,0.545795339413,,0.615311440647,,3,10,12
50,,0.666666666667,0.652250082637,,4,10,12
51,,,0.67577686997,,1,10,12
51,0.586864249595,0.666666666667,0.6518321711,,2,10,12
51,,0.666666666667,0.611932958002,,3,10,12
51,,,0.650250271521,,4,10,12
52,0.747550595239,0.666666666667,0.672300452304,,1,10,12
52,,,0.649277859588,,2,10,12
52,,,0.608554475358,,3,10,12
52,0.645238095238,,0.648250460405,,4,10,12
53,0.87297979798,,0.668824034638,,1,10,12
53,0.905715562578,,0.646723548076,,2,10,12
53,0.401677466555,,0.605175992713,,3,10,12
53,,,0.64625064929,,4,10,12
54,0.847545230043,,0.665347616972,,1,10,12
54,,,0.644169236563,,2,10,12
54,,,0.601797510068,,3,10,12
54,0.551587301587,,0.644250838174,,4,10,12
55,0.916340718106,,0.661871199306,,1,10,12
55,0.481676578873,,0.641614925051,,2,10,12
55,,,0.598419027424,,3,10,12
55,,,0.642251027058,,4,10,12
56,0.499811379659,,0.65839478164,,1,10,12
56,,,0.639060613539,,2,10,12
56,0.333333333333,,0.595040544779,,3,10,12
56,,,0.640251215942,,4,10,12
57,0.993278878313,,0.654918363974,,1,10,12
57,,,0.636506302027,,2,10,12
57,0.0833333333335,,0.591662062134,,3,10,12
57,0.75,,0.638251404826,,4,10,12
58,0.729692832764,,0.651441946308,,1,10,12
58,,,0.633951990515,,2,10,12
58,0.428571428571,,0.58828357949,,3,10,12
58,,,0.63625159371,,4,10,12
59,,,0.647965528642,,1,10,12
59,0.179487179487,,0.631397679003,,2,10,12
59,0.384615384615,,0.584905096845,,3,10,12
59,,,0.634251782595,,4,10,12
60,0.333333333333,,0.644489110976,,1,10,12
60,0.615384615385,,0.628843367491,,2,10,12
60,0.5,,0.5815266142,,3,10,12
60,0.333333333333,,0.632251971479,,4,10,12
0,0.973306335554,0.956190391262,0.970075162564,0.956190391262,1,1,13
0,,,0.945692364041,0.956190391262,2,1,13
0,,0.992561349764,0.936200902519,0.956190391262,3,1,13
0,0.74603174603,,0.946403477739,0.956190391262,4,1,13
1,0.953589903875,0.931288498097,0.969360270169,0.954787321926,1,1,13
1,0.867907444779,0.908588309859,0.946169078284,0.935685410236,2,1,13
1,0.842974852703,0.94959375064,0.937722642647,0.916583498545,3,1,13
1,0.919225210304,0.941845208391,0.946632939054,0.897481586855,4,1,13
2,0.99075680391,0.95996682487,0.968645377774,0.972375366102,1,1,13
2,,0.956677157922,0.946645792526,0.956624446376,2,1,13
2,,0.951015774746,0.939244382774,0.94087352665,3,1,13
2,,0.941010255118,0.946862400369,0.925122606924,4,1,13
3,,0.972154717086,0.967930485378,0.970729516463,1,1,13
3,,0.962734097835,0.947122506769,0.974566500709,2,1,13
3,0.904493347118,0.954455705697,0.940766122902,0.978403484956,3,1,13
3,0.923603420455,0.963209799796,0.947091861684,0.982240469202,4,1,13
4,0.926449672178,0.950553529646,0.967215592983,0.967493932105,1,1,13
4,0.892373378714,0.963176120908,0.947599221012,0.9603703334,2,1,13
4,0.889005140668,0.934576909319,0.942287863029,0.953246734696,3,1,13
4,0.766714819542,0.927542404719,0.947321322999,0.946123135992,4,1,13
5,0.944407394292,0.947892147257,0.966500700588,0.915414328927,1,1,13
5,0.921795197588,0.90514820573,0.948075935254,0.926213922752,2,1,13
5,0.931156937756,0.946087326537,0.943809603157,0.937013516578,3,1,13
5,0.841025399954,0.939064297389,0.947550784314,0.947813110404,4,1,13
6,0.976449316217,,0.965785808192,0.995126429233,1,1,13
6,0.8959523699,0.973264239301,0.948552649497,0.980898259825,2,1,13
6,0.937643788201,0.983361403861,0.945331343284,0.966670090417,3,1,13
6,0.947426143691,0.940525189628,0.947780245629,0.952441921008,4,1,13
7,0.927315835921,0.968681515473,0.965070915797,0.972901276438,1,1,13
7,0.907301308757,0.96076587518,0.94902936374,0.953764196448,2,1,13
7,0.940337706885,0.936485260347,0.946853083411,0.934627116457,3,1,13
7,0.987901117285,0.964344385694,0.948009706944,0.915490036466,4,1,13
8,0.963371424156,0.930641000525,0.964356023402,0.934724737683,1,1,13
8,0.931606069034,0.964601439786,0.949506077982,0.940864390886,2,1,13
8,,0.963053999213,0.948374823539,0.947004044089,3,1,13
8,,0.937714947145,0.948239168259,0.953143697292,4,1,13
9,0.920588800383,0.925433399442,0.963641131006,0.972512658541,1,1,13
9,0.973130411838,0.957090049065,0.949982792225,0.972638780083,2,1,13
9,0.984344431015,0.937718305414,0.949896563666,0.972764901625,3,1,13
9,0.897432010503,0.968724793351,0.948468629574,0.972891023167,4,1,13
10,0.997145378278,0.925899926084,0.962926238611,0.947699608611,1,1,13
10,,0.931555162786,0.950459506468,0.944480243724,2,1,13
10,0.926507824948,0.954429502176,0.951418303794,0.941260878837,3,1,13
10,0.877808544505,0.943797804254,0.948698090889,0.938041513949,4,1,13
11,,0.953140204422,0.962211346216,0.937710624499,1,1,13
11,,0.958047522416,0.95093622071,0.948538982958,2,1,13
11,0.91570541118,0.955903538077,0.952940043921,0.959367341417,3,1,13
11,0.938415678318,0.953819945713,0.948927552203,0.970195699877,4,1,13
12,0.912077159254,0.969572099696,0.96149645382,0.953635508367,1,1,13
12,0.924378127648,0.968880481985,0.951412934953,0.95626535687,2,1,13
12,0.900753293113,0.945563729472,0.954461784049,0.958895205373,3,1,13
12,0.856178629141,0.973681075165,0.949157013518,0.961525053876,4,1,13
13,0.951579610983,0.951491207391,0.960781561425,0.932863791406,1,1,13
13,0.943696128222,0.944176052371,0.951889649196,0.928533113761,2,1,13
13,0.985644722844,0.93209860968,0.955983524176,0.924202436115,3,1,13
13,0.967860656894,0.921752389,0.949386474833,0.91987175847,4,1,13
14,0.970128337411,0.973041110909,0.96006666903,0.956271338787,1,1,13
14,0.999320330141,0.942027226694,0.952366363438,0.957219724172,2,1,13
14,0.877684797236,0.971065042396,0.957505264304,0.958168109557,3,1,13
14,,0.920503186097,0.949615936148,0.959116494942,4,1,13
15,0.977547840012,0.982564552089,0.959351776635,0.987549861031,1,1,13
15,,0.939660339317,0.952843077681,0.984165002581,2,1,13
15,,0.978496926306,0.959027004431,0.980780144131,3,1,13
15,,0.994174603842,0.949845397463,0.977395285681,4,1,13
16,0.90242764707,0.934093186621,0.958636884239,0.919062814614,1,1,13
16,0.950742153789,0.928411109598,0.953319791924,0.922517402812,2,1,13
16,0.864505687498,0.939085319612,0.960548744558,0.92597199101,3,1,13
16,0.858797249631,0.95439313062,0.950074858778,0.929426579208,4,1,13
17,0.957045230379,0.992977477286,0.957921991844,0.951585681517,1,1,13
17,0.932891321276,0.950158579406,0.953796506166,0.953799071617,2,1,13
17,0.907927672289,0.960213526305,0.962070484686,0.956012461717,3,1,13
17,0.827627039507,0.920940157294,0.950304320093,0.958225851818,4,1,13
18,,0.943989029256,0.957207099449,0.940600846439,1,1,13
18,0.942383215143,0.93617494574,0.954273220409,0.947204572929,2,1,13
18,0.904244488485,0.982162545151,0.963592224813,0.953808299419,3,1,13
18,0.913554759912,0.908526930896,0.950533781408,0.960412025909,4,1,13
19,0.970144574453,0.952603912582,0.956492207053,0.981891861141,1,1,13
19,0.988039772409,0.9724828422,0.954749934652,0.971410116073,2,1,13
19,,0.981377784017,0.965113964941,0.960928371005,3,1,13
19,0.975778074422,0.927934586719,0.950763242723,0.950446625937,4,1,13
20,0.997738988703,0.934262378797,0.955777314658,0.955712372963,1,1,13
20,0.992907045082,0.964014728165,0.955226648894,0.957445235971,2,1,13
20,0.978296900196,0.938875313454,0.966635705068,0.959178098979,3,1,13
20,0.895691810442,0.971290400867,0.950992704038,0.960910961988,4,1,13
21,0.978408439332,0.968078329353,0.955062422263,0.963930258501,1,1,13
21,0.891638656392,0.924114572465,0.955703363137,0.979311474921,2,1,13
21,0.886452083764,0.961398574458,0.968157445196,0.994692691341,3,1,13
21,0.899622406367,0.924247638231,0.951222165353,,4,1,13
22,0.813500986382,0.949418675151,0.954347529867,0.967510524151,1,1,13
22,0.840587585428,0.988016778313,0.95618007738,0.9490241576,2,1,13
22,0.802178120086,0.955637124947,0.969679185323,0.930537791049,3,1,13
22,0.940869892286,0.935510336255,0.951451626668,0.912051424498,4,1,13
23,0.944970431133,0.933504039812,0.953632637472,0.945726669334,1,1,13
23,0.954173284759,0.948168882214,0.956656791623,0.960549440227,2,1,13
23,0.997275557694,0.950030538438,0.971200925451,0.97537221112,3,1,13
23,0.937914806708,0.994683173704,0.951681087983,0.990194982013,4,1,13
24,,0.934828353009,0.952917745077,0.917908968446,1,1,13
24,,0.931505467868,0.957133505865,0.938422260059,2,1,13
24,0.945950167935,0.959553877028,0.972722665578,0.958935551671,3,1,13
24,0.826136106271,0.937001492898,0.951910549298,0.979448843283,4,1,13
25,,0.922477242835,0.952202852681,0.957601154758,1,1,13
25,,0.977649872147,0.957610220108,0.996482347122,2,1,13
25,0.910014158651,,0.974244405705,,3,1,13
25,0.855306667025,0.949637338099,0.952140010613,,4,1,13
26,,0.915480258915,0.951487960286,0.936829396388,1,1,13
26,0.841879627491,0.955546517022,0.958086934351,0.945962309085,2,1,13
26,0.771817228313,0.965349134916,0.975766145833,0.955095221782,3,1,13
26,0.798846654121,0.934398360531,0.952369471928,0.96422813448,4,1,13
27,0.850606141559,0.913284229983,0.950773067891,0.923639523649,1,1,13
27,0.787677386149,0.936223765237,0.958563648593,0.978262577355,2,1,13
27,0.895298037704,0.976451049258,0.97728788596,,3,1,13
27,0.882080549369,0.998904072611,0.952598933243,,4,1,13
28,0.708708158466,0.940880437859,0.950058175496,,1,1,13
28,0.737178591884,,0.959040362836,,2,1,13
28,0.976199494949,0.93712129662,0.978809626088,,3,1,13
28,0.707031974517,0.925415242372,0.952828394558,,4,1,13
29,0.88532100561,0.973271017983,0.9493432831,,1,1,13
29,0.556122706191,0.934706020203,0.959517077079,,2,1,13
29,0.796953624371,0.997537856421,0.980331366215,,3,1,13
29,0.624293785311,0.561817365669,0.953057855873,,4,1,13
30,0.831199569661,0.881864342632,0.948628390705,,1,1,13
30,0.965838509317,0.937350834047,0.959993791321,,2,1,13
30,,0.819597859223,0.981853106343,,3,1,13
30,0.666666666667,0.867958578454,0.953287317188,,4,1,13
31,,0.978631181352,0.94791349831,,1,1,13
31,0.979044906107,0.987256337402,0.960470505564,,2,1,13
31,0.888614122341,0.978297382904,0.98337484647,,3,1,13
31,,0.969269401745,0.953516778503,,4,1,13
